src,dst,weight,relationship
509356418,"(586984697135036618, 5947955554672572390)",1,cooccurrences
509356418,"(586984697135036618, 6107814259715530859)",1,cooccurrences
509356418,"(586984697135036618, 6921408138257421575)",1,cooccurrences
509356418,"(3990998605495907190, 5947955554672572390)",1,cooccurrences
509356418,"(3990998605495907190, 6107814259715530859)",1,cooccurrences
509356418,"(3990998605495907190, 6921408138257421575)",1,cooccurrences
509356418,"(5947955554672572390, 6107814259715530859)",1,cooccurrences
509356418,"(5947955554672572390, 6921408138257421575)",1,cooccurrences
509356418,"(6107814259715530859, 6921408138257421575)",1,cooccurrences
514166302,"(-9102903350831951612, -6917371991549637337)",1,cooccurrences
526473220,"(-8452314413902711312, -5938919253072759937)",1,cooccurrences
526473220,"(-8452314413902711312, -1501555488072925028)",1,cooccurrences
526473220,"(-8452314413902711312, 903206491099999358)",1,cooccurrences
526473220,"(-8452314413902711312, 6862835843540792416)",1,cooccurrences
526473220,"(-5938919253072759937, -1501555488072925028)",1,cooccurrences
526473220,"(-5938919253072759937, 903206491099999358)",1,cooccurrences
526473220,"(-5938919253072759937, 6862835843540792416)",1,cooccurrences
526473220,"(-1501555488072925028, 903206491099999358)",1,cooccurrences
526473220,"(-1501555488072925028, 6862835843540792416)",1,cooccurrences
526473220,"(903206491099999358, 6862835843540792416)",1,cooccurrences
526530582,"(-3915485332803633690, 18434130727806619)",1,cooccurrences
526530582,"(-3915485332803633690, 6283088407045531657)",1,cooccurrences
526530582,"(18434130727806619, 6283088407045531657)",1,cooccurrences
533690230,"(-1525276649875833031, 5586436238289927544)",1,cooccurrences
533690230,"(353853342756919641, 1214870290629495615)",1,cooccurrences
533690230,"(6107814259715530859, 6496057422110076833)",1,cooccurrences
537079214,"(-7718598815974145249, -3990107436490520451)",1,cooccurrences
537079214,"(-7718598815974145249, -3844157413633902855)",1,cooccurrences
537079214,"(-7718598815974145249, -3545895561594192883)",1,cooccurrences
537079214,"(-7718598815974145249, -1073061654045527124)",1,cooccurrences
537079214,"(-7718598815974145249, 2045761098329677506)",1,cooccurrences
537079214,"(-7718598815974145249, 2475893105596609590)",1,cooccurrences
537079214,"(-7718598815974145249, 5805324728175690911)",1,cooccurrences
537079214,"(-7718598815974145249, 6107814259715530859)",1,cooccurrences
537079214,"(-7718598815974145249, 7560756292490918336)",1,cooccurrences
537079214,"(-7718598815974145249, 7811151086393637279)",1,cooccurrences
537079214,"(-3990107436490520451, -3844157413633902855)",1,cooccurrences
537079214,"(-3990107436490520451, -3545895561594192883)",1,cooccurrences
537079214,"(-3990107436490520451, -1073061654045527124)",1,cooccurrences
537079214,"(-3990107436490520451, 2045761098329677506)",1,cooccurrences
537079214,"(-3990107436490520451, 2475893105596609590)",1,cooccurrences
537079214,"(-3990107436490520451, 5805324728175690911)",1,cooccurrences
537079214,"(-3990107436490520451, 6107814259715530859)",1,cooccurrences
537079214,"(-3990107436490520451, 7560756292490918336)",1,cooccurrences
537079214,"(-3990107436490520451, 7811151086393637279)",1,cooccurrences
537079214,"(-3844157413633902855, -3545895561594192883)",1,cooccurrences
537079214,"(-3844157413633902855, -1073061654045527124)",1,cooccurrences
537079214,"(-3844157413633902855, 2045761098329677506)",1,cooccurrences
537079214,"(-3844157413633902855, 2475893105596609590)",1,cooccurrences
537079214,"(-3844157413633902855, 5805324728175690911)",1,cooccurrences
537079214,"(-3844157413633902855, 6107814259715530859)",1,cooccurrences
537079214,"(-3844157413633902855, 7560756292490918336)",1,cooccurrences
537079214,"(-3844157413633902855, 7811151086393637279)",1,cooccurrences
537079214,"(-3545895561594192883, -1073061654045527124)",1,cooccurrences
537079214,"(-3545895561594192883, 2045761098329677506)",1,cooccurrences
537079214,"(-3545895561594192883, 2475893105596609590)",1,cooccurrences
537079214,"(-3545895561594192883, 5805324728175690911)",1,cooccurrences
537079214,"(-3545895561594192883, 6107814259715530859)",1,cooccurrences
537079214,"(-3545895561594192883, 7560756292490918336)",1,cooccurrences
537079214,"(-3545895561594192883, 7811151086393637279)",1,cooccurrences
537079214,"(-1073061654045527124, 2045761098329677506)",1,cooccurrences
537079214,"(-1073061654045527124, 2475893105596609590)",1,cooccurrences
537079214,"(-1073061654045527124, 5805324728175690911)",1,cooccurrences
537079214,"(-1073061654045527124, 6107814259715530859)",1,cooccurrences
537079214,"(-1073061654045527124, 7560756292490918336)",1,cooccurrences
537079214,"(-1073061654045527124, 7811151086393637279)",1,cooccurrences
537079214,"(2045761098329677506, 2475893105596609590)",1,cooccurrences
537079214,"(2045761098329677506, 5805324728175690911)",1,cooccurrences
537079214,"(2045761098329677506, 6107814259715530859)",1,cooccurrences
537079214,"(2045761098329677506, 7560756292490918336)",1,cooccurrences
537079214,"(2045761098329677506, 7811151086393637279)",1,cooccurrences
537079214,"(2475893105596609590, 5805324728175690911)",1,cooccurrences
537079214,"(2475893105596609590, 6107814259715530859)",1,cooccurrences
537079214,"(2475893105596609590, 7560756292490918336)",1,cooccurrences
537079214,"(2475893105596609590, 7811151086393637279)",1,cooccurrences
537079214,"(5805324728175690911, 6107814259715530859)",1,cooccurrences
537079214,"(5805324728175690911, 7560756292490918336)",1,cooccurrences
537079214,"(5805324728175690911, 7811151086393637279)",1,cooccurrences
537079214,"(6107814259715530859, 7560756292490918336)",1,cooccurrences
537079214,"(6107814259715530859, 7811151086393637279)",1,cooccurrences
537079214,"(7560756292490918336, 7811151086393637279)",1,cooccurrences
543408749,"(-6026752121899375113, 1350226549273494293)",1,cooccurrences
550555137,"(-6940291907765085236, 2585051601668346585)",1,cooccurrences
550555137,"(-3212140092956763130, 2585051601668346585)",1,cooccurrences
550555137,"(2585051601668346585, 7800017937073704225)",1,cooccurrences
557558999,"(-5669005548993730850, -4127097356602834649)",1,cooccurrences
557558999,"(-5669005548993730850, -3118999289287315504)",2,cooccurrences
557558999,"(-5669005548993730850, -790796324649242861)",1,cooccurrences
557558999,"(-5669005548993730850, -25448311054219163)",1,cooccurrences
557558999,"(-5669005548993730850, 5738394932704269940)",1,cooccurrences
557558999,"(-5669005548993730850, 6308525014466469166)",1,cooccurrences
557558999,"(-4127097356602834649, -3118999289287315504)",2,cooccurrences
557558999,"(-4127097356602834649, -790796324649242861)",1,cooccurrences
557558999,"(-4127097356602834649, -25448311054219163)",1,cooccurrences
557558999,"(-4127097356602834649, 5738394932704269940)",1,cooccurrences
557558999,"(-4127097356602834649, 6308525014466469166)",1,cooccurrences
557558999,"(-3118999289287315504, -3118999289287315504)",1,cooccurrences
557558999,"(-3118999289287315504, -790796324649242861)",2,cooccurrences
557558999,"(-3118999289287315504, -25448311054219163)",2,cooccurrences
557558999,"(-3118999289287315504, 5738394932704269940)",2,cooccurrences
557558999,"(-3118999289287315504, 6308525014466469166)",2,cooccurrences
557558999,"(-790796324649242861, -25448311054219163)",1,cooccurrences
557558999,"(-790796324649242861, 5738394932704269940)",1,cooccurrences
557558999,"(-790796324649242861, 6308525014466469166)",1,cooccurrences
557558999,"(-25448311054219163, 5738394932704269940)",1,cooccurrences
557558999,"(-25448311054219163, 6308525014466469166)",1,cooccurrences
557558999,"(5738394932704269940, 6308525014466469166)",1,cooccurrences
560509154,"(-5386461485839239998, -5154479088437349187)",1,cooccurrences
560509154,"(-5386461485839239998, -180824723703361086)",1,cooccurrences
560509154,"(-5386461485839239998, 1335383292854649823)",1,cooccurrences
560509154,"(-5386461485839239998, 2615098700338653612)",2,cooccurrences
560509154,"(-5386461485839239998, 6259468025558972935)",1,cooccurrences
560509154,"(-5154479088437349187, -180824723703361086)",1,cooccurrences
560509154,"(-5154479088437349187, 1335383292854649823)",1,cooccurrences
560509154,"(-5154479088437349187, 2615098700338653612)",2,cooccurrences
560509154,"(-5154479088437349187, 6259468025558972935)",1,cooccurrences
560509154,"(-180824723703361086, 1335383292854649823)",1,cooccurrences
560509154,"(-180824723703361086, 2615098700338653612)",2,cooccurrences
560509154,"(-180824723703361086, 6259468025558972935)",1,cooccurrences
560509154,"(1335383292854649823, 2615098700338653612)",2,cooccurrences
560509154,"(1335383292854649823, 6259468025558972935)",1,cooccurrences
560509154,"(2615098700338653612, 2615098700338653612)",1,cooccurrences
560509154,"(2615098700338653612, 6259468025558972935)",2,cooccurrences
561024559,"(-7863254300425740334, 2746169209388753911)",1,cooccurrences
561024559,"(-7863254300425740334, 8540645535987742783)",1,cooccurrences
561024559,"(2746169209388753911, 8540645535987742783)",1,cooccurrences
563102577,"(-5669005548993730850, -4824120407002904060)",1,cooccurrences
563102577,"(-5669005548993730850, 2223086421979713926)",1,cooccurrences
563102577,"(-5669005548993730850, 2548109593900523887)",1,cooccurrences
563102577,"(-5669005548993730850, 7800017937073704225)",1,cooccurrences
563102577,"(-4824120407002904060, 2223086421979713926)",1,cooccurrences
563102577,"(-4824120407002904060, 2548109593900523887)",1,cooccurrences
563102577,"(-4824120407002904060, 7800017937073704225)",1,cooccurrences
563102577,"(2223086421979713926, 2548109593900523887)",1,cooccurrences
563102577,"(2223086421979713926, 7800017937073704225)",1,cooccurrences
563102577,"(2548109593900523887, 7800017937073704225)",1,cooccurrences
563691501,"(-9130951676847887730, 2382813991576891311)",1,cooccurrences
563691501,"(-9130951676847887730, 9088723935835369883)",1,cooccurrences
563691501,"(2382813991576891311, 9088723935835369883)",1,cooccurrences
577090118,"(1214870290629495615, 3219445589766349412)",1,cooccurrences
577300047,"(-3192030086148580716, 1302760980455834294)",2,cooccurrences
577300047,"(-3192030086148580716, 2220066769811097414)",1,cooccurrences
577300047,"(1302760980455834294, 1302760980455834294)",1,cooccurrences
577300047,"(1302760980455834294, 2220066769811097414)",2,cooccurrences
578305883,"(2670127624090965197, 8427211671486883017)",1,cooccurrences
582038673,"(-5669005548993730850, 1758050595840528736)",1,cooccurrences
582038673,"(-5669005548993730850, 2223086421979713926)",1,cooccurrences
582038673,"(-5669005548993730850, 7800017937073704225)",1,cooccurrences
582038673,"(1758050595840528736, 2223086421979713926)",1,cooccurrences
582038673,"(1758050595840528736, 7800017937073704225)",2,cooccurrences
582038673,"(2223086421979713926, 7800017937073704225)",1,cooccurrences
593711002,"(-5356652349559023282, 3635778272356816833)",1,cooccurrences
593711002,"(-5356652349559023282, 7267231919453234553)",1,cooccurrences
593711002,"(-5356652349559023282, 8711479940415159887)",1,cooccurrences
593711002,"(-4135828719553078116, 4364216895862928201)",1,cooccurrences
593711002,"(-4135828719553078116, 7244372877704425439)",1,cooccurrences
593711002,"(-436261584339593188, 5937547425939679160)",1,cooccurrences
593711002,"(-436261584339593188, 7800017937073704225)",1,cooccurrences
593711002,"(3635778272356816833, 7267231919453234553)",1,cooccurrences
593711002,"(3635778272356816833, 8711479940415159887)",1,cooccurrences
593711002,"(4364216895862928201, 7244372877704425439)",1,cooccurrences
593711002,"(5937547425939679160, 7800017937073704225)",1,cooccurrences
593711002,"(7267231919453234553, 8711479940415159887)",1,cooccurrences
595309273,"(-3742721972482114489, -3110716849510456051)",1,cooccurrences
595309273,"(-3742721972482114489, 3768057363666640491)",1,cooccurrences
595309273,"(-3742721972482114489, 4021492686524609445)",1,cooccurrences
595309273,"(-3110716849510456051, 3768057363666640491)",1,cooccurrences
595309273,"(-3110716849510456051, 4021492686524609445)",1,cooccurrences
595309273,"(3768057363666640491, 4021492686524609445)",1,cooccurrences
598974424,"(-8209080334885401293, -7360474890795842873)",1,cooccurrences
598974424,"(-8209080334885401293, -2712611090033345819)",1,cooccurrences
598974424,"(-8209080334885401293, 4583790553182580097)",1,cooccurrences
598974424,"(-7360474890795842873, -2712611090033345819)",1,cooccurrences
598974424,"(-7360474890795842873, 4583790553182580097)",1,cooccurrences
598974424,"(-2712611090033345819, 4583790553182580097)",1,cooccurrences
600899813,"(-7805048832594293342, -7755480425142385840)",1,cooccurrences
600899813,"(-7805048832594293342, 1794758809409779837)",1,cooccurrences
600899813,"(-7805048832594293342, 2757563752050616396)",1,cooccurrences
600899813,"(-7755480425142385840, 469939513125747248)",1,cooccurrences
600899813,"(-7755480425142385840, 1794758809409779837)",1,cooccurrences
600899813,"(-7755480425142385840, 2757563752050616396)",2,cooccurrences
600899813,"(469939513125747248, 2757563752050616396)",1,cooccurrences
600899813,"(1794758809409779837, 2757563752050616396)",1,cooccurrences
601634989,"(-7014372300755397186, 8910299407495543765)",1,cooccurrences
606823551,"(-7164929804522712031, -4378429075430521834)",1,cooccurrences
606823551,"(-7164929804522712031, -3844157413633902855)",1,cooccurrences
606823551,"(-4378429075430521834, -3844157413633902855)",1,cooccurrences
705211885,"(-8027738478940973759, 1274904134111141629)",1,cooccurrences
707142721,"(-5045828124128645301, -2992231847893136310)",1,cooccurrences
803153028,"(-2515624680710341828, 989303399844005929)",1,cooccurrences
803153028,"(-2515624680710341828, 2468958267345051284)",1,cooccurrences
803153028,"(989303399844005929, 2468958267345051284)",1,cooccurrences
804354408,"(2223086421979713926, 6936890813209835894)",1,cooccurrences
835810027,"(1091361875012573800, 4763487657953940211)",1,cooccurrences
839726317,"(5230306477335201883, 7604554254730730566)",1,cooccurrences
839726317,"(5230306477335201883, 9067430094715571674)",1,cooccurrences
839726317,"(7604554254730730566, 9067430094715571674)",1,cooccurrences
847465495,"(-8628554302974801026, -8375997194064650016)",1,cooccurrences
847465495,"(-8628554302974801026, -8211893017405719559)",1,cooccurrences
847465495,"(-8628554302974801026, -7868549076714566639)",1,cooccurrences
847465495,"(-8628554302974801026, -7088042490305757857)",1,cooccurrences
847465495,"(-8628554302974801026, -6496544443568125296)",1,cooccurrences
847465495,"(-8628554302974801026, -1780548479418737330)",1,cooccurrences
847465495,"(-8628554302974801026, -1278367187610722194)",1,cooccurrences
847465495,"(-8628554302974801026, 5857147526200495267)",1,cooccurrences
847465495,"(-8628554302974801026, 6924252496081453801)",1,cooccurrences
847465495,"(-8628554302974801026, 6959279641323547290)",1,cooccurrences
847465495,"(-8628554302974801026, 7474555099895707241)",1,cooccurrences
847465495,"(-8628554302974801026, 8810579954774156553)",1,cooccurrences
847465495,"(-8375997194064650016, -8211893017405719559)",1,cooccurrences
847465495,"(-8375997194064650016, -7868549076714566639)",1,cooccurrences
847465495,"(-8375997194064650016, -7088042490305757857)",1,cooccurrences
847465495,"(-8375997194064650016, -6496544443568125296)",1,cooccurrences
847465495,"(-8375997194064650016, -1780548479418737330)",1,cooccurrences
847465495,"(-8375997194064650016, -1278367187610722194)",1,cooccurrences
847465495,"(-8375997194064650016, 5857147526200495267)",1,cooccurrences
847465495,"(-8375997194064650016, 6924252496081453801)",1,cooccurrences
847465495,"(-8375997194064650016, 6959279641323547290)",1,cooccurrences
847465495,"(-8375997194064650016, 7474555099895707241)",1,cooccurrences
847465495,"(-8375997194064650016, 8810579954774156553)",1,cooccurrences
847465495,"(-8211893017405719559, -7868549076714566639)",1,cooccurrences
847465495,"(-8211893017405719559, -7088042490305757857)",1,cooccurrences
847465495,"(-8211893017405719559, -6496544443568125296)",1,cooccurrences
847465495,"(-8211893017405719559, -1780548479418737330)",1,cooccurrences
847465495,"(-8211893017405719559, -1278367187610722194)",1,cooccurrences
847465495,"(-8211893017405719559, 5857147526200495267)",1,cooccurrences
847465495,"(-8211893017405719559, 6924252496081453801)",1,cooccurrences
847465495,"(-8211893017405719559, 6959279641323547290)",1,cooccurrences
847465495,"(-8211893017405719559, 7474555099895707241)",1,cooccurrences
847465495,"(-8211893017405719559, 8810579954774156553)",1,cooccurrences
847465495,"(-7868549076714566639, -7088042490305757857)",1,cooccurrences
847465495,"(-7868549076714566639, -6496544443568125296)",1,cooccurrences
847465495,"(-7868549076714566639, -1780548479418737330)",1,cooccurrences
847465495,"(-7868549076714566639, -1278367187610722194)",1,cooccurrences
847465495,"(-7868549076714566639, 5857147526200495267)",1,cooccurrences
847465495,"(-7868549076714566639, 6924252496081453801)",1,cooccurrences
847465495,"(-7868549076714566639, 6959279641323547290)",1,cooccurrences
847465495,"(-7868549076714566639, 7474555099895707241)",1,cooccurrences
847465495,"(-7868549076714566639, 8810579954774156553)",1,cooccurrences
847465495,"(-7088042490305757857, -6496544443568125296)",1,cooccurrences
847465495,"(-7088042490305757857, -1780548479418737330)",1,cooccurrences
847465495,"(-7088042490305757857, -1278367187610722194)",1,cooccurrences
847465495,"(-7088042490305757857, 5857147526200495267)",1,cooccurrences
847465495,"(-7088042490305757857, 6924252496081453801)",1,cooccurrences
847465495,"(-7088042490305757857, 6959279641323547290)",1,cooccurrences
847465495,"(-7088042490305757857, 7474555099895707241)",1,cooccurrences
847465495,"(-7088042490305757857, 8810579954774156553)",1,cooccurrences
847465495,"(-6496544443568125296, -1780548479418737330)",1,cooccurrences
847465495,"(-6496544443568125296, -1278367187610722194)",1,cooccurrences
847465495,"(-6496544443568125296, 5857147526200495267)",1,cooccurrences
847465495,"(-6496544443568125296, 6924252496081453801)",1,cooccurrences
847465495,"(-6496544443568125296, 6959279641323547290)",1,cooccurrences
847465495,"(-6496544443568125296, 7474555099895707241)",1,cooccurrences
847465495,"(-6496544443568125296, 8810579954774156553)",1,cooccurrences
847465495,"(-1780548479418737330, -1278367187610722194)",1,cooccurrences
847465495,"(-1780548479418737330, 5857147526200495267)",1,cooccurrences
847465495,"(-1780548479418737330, 6924252496081453801)",1,cooccurrences
847465495,"(-1780548479418737330, 6959279641323547290)",1,cooccurrences
847465495,"(-1780548479418737330, 7474555099895707241)",1,cooccurrences
847465495,"(-1780548479418737330, 8810579954774156553)",1,cooccurrences
847465495,"(-1278367187610722194, 5857147526200495267)",1,cooccurrences
847465495,"(-1278367187610722194, 6924252496081453801)",1,cooccurrences
847465495,"(-1278367187610722194, 6959279641323547290)",1,cooccurrences
847465495,"(-1278367187610722194, 7474555099895707241)",1,cooccurrences
847465495,"(-1278367187610722194, 8810579954774156553)",1,cooccurrences
847465495,"(5857147526200495267, 6924252496081453801)",1,cooccurrences
847465495,"(5857147526200495267, 6959279641323547290)",1,cooccurrences
847465495,"(5857147526200495267, 7474555099895707241)",1,cooccurrences
847465495,"(5857147526200495267, 8810579954774156553)",1,cooccurrences
847465495,"(6924252496081453801, 6959279641323547290)",1,cooccurrences
847465495,"(6924252496081453801, 7474555099895707241)",1,cooccurrences
847465495,"(6924252496081453801, 8810579954774156553)",1,cooccurrences
847465495,"(6959279641323547290, 7474555099895707241)",1,cooccurrences
847465495,"(6959279641323547290, 8810579954774156553)",1,cooccurrences
847465495,"(7474555099895707241, 8810579954774156553)",1,cooccurrences
848298180,"(-9092005240712144313, -4165657615555249527)",2,cooccurrences
848298180,"(-9092005240712144313, -1696489130108252076)",1,cooccurrences
848298180,"(-4165657615555249527, -1696489130108252076)",1,cooccurrences
848298180,"(-3532938839497458879, 3841542102724274725)",1,cooccurrences
848298180,"(-3212140092956763130, 2585051601668346585)",1,cooccurrences
848298180,"(1497783389167925296, 2585051601668346585)",1,cooccurrences
848298180,"(1957651732369018036, 3841542102724274725)",2,cooccurrences
848298180,"(1957651732369018036, 7800017937073704225)",1,cooccurrences
848298180,"(3841542102724274725, 7800017937073704225)",1,cooccurrences
848897904,"(-9147479766302621723, -6530974519634162798)",1,cooccurrences
848897904,"(-9147479766302621723, -4166056041637172117)",1,cooccurrences
848897904,"(-9147479766302621723, -3208031913719447933)",1,cooccurrences
848897904,"(-6530974519634162798, -4166056041637172117)",1,cooccurrences
848897904,"(-6530974519634162798, -3208031913719447933)",1,cooccurrences
848897904,"(-4166056041637172117, -3208031913719447933)",1,cooccurrences
897054630,"(-8307377627550091071, 2746169209388753911)",1,cooccurrences
934009284,"(-5669005548993730850, -4824120407002904060)",1,cooccurrences
934009284,"(-5669005548993730850, 2223086421979713926)",1,cooccurrences
934009284,"(-5669005548993730850, 2548109593900523887)",1,cooccurrences
934009284,"(-5669005548993730850, 7800017937073704225)",1,cooccurrences
934009284,"(-4824120407002904060, 2223086421979713926)",1,cooccurrences
934009284,"(-4824120407002904060, 2548109593900523887)",1,cooccurrences
934009284,"(-4824120407002904060, 7800017937073704225)",1,cooccurrences
934009284,"(2223086421979713926, 2548109593900523887)",1,cooccurrences
934009284,"(2223086421979713926, 7800017937073704225)",1,cooccurrences
934009284,"(2548109593900523887, 7800017937073704225)",1,cooccurrences
939086400,"(-7879994780602819252, 3774265573069404979)",1,cooccurrences
941772781,"(1668535760413605319, 8375622091242555775)",1,cooccurrences
943741243,"(5137311279656716836, 8953201911501279895)",1,cooccurrences
949421256,"(-5025546936382626079, 1095929864489304583)",1,cooccurrences
949421256,"(-5025546936382626079, 7464631448607464537)",1,cooccurrences
949421256,"(1095929864489304583, 7464631448607464537)",1,cooccurrences
949565683,"(-3094145979250389705, 7800017937073704225)",1,cooccurrences
949565683,"(-3094145979250389705, 9153740362489409926)",1,cooccurrences
949565683,"(7800017937073704225, 9153740362489409926)",2,cooccurrences
950116356,"(-3194832447317370648, 1864711766143152645)",1,cooccurrences
980642760,"(5805324728175690911, 8758010436307990487)",1,cooccurrences
986342528,"(-8020664318744506732, -5699740296162284677)",1,cooccurrences
986342528,"(-8020664318744506732, 2730427092260803001)",1,cooccurrences
986342528,"(-5699740296162284677, 2730427092260803001)",1,cooccurrences
992759666,"(1957651732369018036, 3841542102724274725)",1,cooccurrences
1037819534,"(-3218783540965327513, -47108706251759161)",1,cooccurrences
1061413230,"(2598368488845630320, 2670127624090965197)",1,cooccurrences
1061413230,"(2598368488845630320, 5762036042243288994)",1,cooccurrences
1061413230,"(2670127624090965197, 5762036042243288994)",1,cooccurrences
1092509449,"(-5669005548993730850, 7800017937073704225)",1,cooccurrences
1101569726,"(-8711287515322807033, -5565915691950759368)",1,cooccurrences
1101569726,"(-8711287515322807033, 1005914129037771468)",1,cooccurrences
1101569726,"(-5565915691950759368, 1005914129037771468)",1,cooccurrences
1121809812,"(-4804109818943419454, -1410556712297685035)",1,cooccurrences
1121809812,"(-4804109818943419454, 346587123000359603)",1,cooccurrences
1121809812,"(-4804109818943419454, 5324840479780321770)",1,cooccurrences
1121809812,"(-4804109818943419454, 6910905960483555253)",1,cooccurrences
1121809812,"(-1410556712297685035, 346587123000359603)",1,cooccurrences
1121809812,"(-1410556712297685035, 5324840479780321770)",1,cooccurrences
1121809812,"(-1410556712297685035, 6910905960483555253)",1,cooccurrences
1121809812,"(346587123000359603, 5324840479780321770)",1,cooccurrences
1121809812,"(346587123000359603, 6910905960483555253)",1,cooccurrences
1121809812,"(5324840479780321770, 6910905960483555253)",1,cooccurrences
1156611540,"(1439773677162264999, 5805324728175690911)",1,cooccurrences
1156611540,"(1439773677162264999, 7811151086393637279)",1,cooccurrences
1156611540,"(5805324728175690911, 7811151086393637279)",1,cooccurrences
1167316106,"(18434130727806619, 4481093905816522110)",1,cooccurrences
1170033188,"(-7745833694614324662, 2179004056990971901)",1,cooccurrences
1170033188,"(-7745833694614324662, 2558294428443418970)",1,cooccurrences
1170033188,"(2179004056990971901, 2558294428443418970)",1,cooccurrences
1193780617,"(-5823867681278343051, 4114620781182288495)",1,cooccurrences
1193780617,"(-5823867681278343051, 5464483096229213354)",1,cooccurrences
1193780617,"(4114620781182288495, 5464483096229213354)",1,cooccurrences
1194447878,"(1218291899288115606, 8758010436307990487)",1,cooccurrences
1204076264,"(-8978043901913482351, -3619208883905307551)",1,cooccurrences
1236533563,"(922231461339870867, 7028390265469264697)",1,cooccurrences
1243693399,"(-8535921038016798951, 18434130727806619)",1,cooccurrences
1243693399,"(-8535921038016798951, 482737821371248023)",1,cooccurrences
1243693399,"(-8535921038016798951, 6328350180705626859)",1,cooccurrences
1243693399,"(18434130727806619, 482737821371248023)",1,cooccurrences
1243693399,"(18434130727806619, 6328350180705626859)",1,cooccurrences
1243693399,"(482737821371248023, 6328350180705626859)",1,cooccurrences
1270339064,"(-5437623819967349115, -4378429075430521834)",1,cooccurrences
1270339064,"(-5437623819967349115, -2824224224323914766)",1,cooccurrences
1270339064,"(-5437623819967349115, 3263430338363201130)",1,cooccurrences
1270339064,"(-5437623819967349115, 8058792104972956389)",1,cooccurrences
1270339064,"(-4378429075430521834, -2824224224323914766)",1,cooccurrences
1270339064,"(-4378429075430521834, 3263430338363201130)",1,cooccurrences
1270339064,"(-4378429075430521834, 8058792104972956389)",1,cooccurrences
1270339064,"(-2824224224323914766, 3263430338363201130)",1,cooccurrences
1270339064,"(-2824224224323914766, 8058792104972956389)",1,cooccurrences
1270339064,"(3263430338363201130, 8058792104972956389)",1,cooccurrences
1291795656,"(-6347358879337697790, 5331187406218590005)",1,cooccurrences
1326542768,"(922231461339870867, 6014126029684569593)",1,cooccurrences
1326542768,"(922231461339870867, 7028390265469264697)",1,cooccurrences
1326542768,"(6014126029684569593, 7028390265469264697)",1,cooccurrences
1333912172,"(-1562011808176878484, 8772333380875512917)",1,cooccurrences
1334156047,"(-6055518613549084804, -4381087008415591899)",1,cooccurrences
1334156047,"(-6055518613549084804, -3704386541145883841)",1,cooccurrences
1334156047,"(-6055518613549084804, 3320747054959820824)",1,cooccurrences
1334156047,"(-6055518613549084804, 8337297277110446236)",1,cooccurrences
1334156047,"(-4381087008415591899, -3704386541145883841)",1,cooccurrences
1334156047,"(-4381087008415591899, 3320747054959820824)",1,cooccurrences
1334156047,"(-4381087008415591899, 8337297277110446236)",1,cooccurrences
1334156047,"(-3704386541145883841, 3320747054959820824)",1,cooccurrences
1334156047,"(-3704386541145883841, 8337297277110446236)",1,cooccurrences
1334156047,"(3320747054959820824, 8337297277110446236)",1,cooccurrences
1334520595,"(-5668140609241993605, -5070033130286371037)",1,cooccurrences
1334551939,"(-1728298857583521163, 144019353941435457)",1,cooccurrences
1334551939,"(-1728298857583521163, 586984697135036618)",1,cooccurrences
1334551939,"(-1728298857583521163, 1164106668994071467)",1,cooccurrences
1334551939,"(-1728298857583521163, 3291514787187713509)",1,cooccurrences
1334551939,"(144019353941435457, 586984697135036618)",1,cooccurrences
1334551939,"(144019353941435457, 1164106668994071467)",1,cooccurrences
1334551939,"(144019353941435457, 3291514787187713509)",1,cooccurrences
1334551939,"(586984697135036618, 1164106668994071467)",1,cooccurrences
1334551939,"(586984697135036618, 3291514787187713509)",1,cooccurrences
1334551939,"(1164106668994071467, 3291514787187713509)",1,cooccurrences
1337250006,"(-2182508751772265815, -442754459025144208)",1,cooccurrences
1341363596,"(-4944897036670397684, 6014126029684569593)",2,cooccurrences
1341462944,"(-6814656405493301261, -6347358879337697790)",1,cooccurrences
1341462944,"(-6814656405493301261, 7807825806680671819)",1,cooccurrences
1341462944,"(-6347358879337697790, 7807825806680671819)",1,cooccurrences
1352936652,"(-6026752121899375113, 1350226549273494293)",1,cooccurrences
1374637550,"(-3891630451779922713, 6230487509782998713)",1,cooccurrences
1377185270,"(-7584293463859524022, -5766035256355781414)",1,cooccurrences
1377185270,"(-7584293463859524022, 489471438347184135)",1,cooccurrences
1377185270,"(-7584293463859524022, 8348544674193224965)",1,cooccurrences
1377185270,"(-7584293463859524022, 8446600245148830033)",1,cooccurrences
1377185270,"(-5766035256355781414, 489471438347184135)",1,cooccurrences
1377185270,"(-5766035256355781414, 8348544674193224965)",1,cooccurrences
1377185270,"(-5766035256355781414, 8446600245148830033)",1,cooccurrences
1377185270,"(489471438347184135, 8348544674193224965)",1,cooccurrences
1377185270,"(489471438347184135, 8446600245148830033)",1,cooccurrences
1377185270,"(8348544674193224965, 8446600245148830033)",1,cooccurrences
1377373874,"(-728596747413167361, 7800017937073704225)",1,cooccurrences
1399311012,"(-8639550727775056486, -3479829933894167291)",1,cooccurrences
1399311012,"(-8639550727775056486, -216749593835239765)",1,cooccurrences
1399311012,"(-8639550727775056486, 2548070294349169820)",1,cooccurrences
1399311012,"(-8639550727775056486, 4903997571263768965)",1,cooccurrences
1399311012,"(-8639550727775056486, 5373827276281450599)",1,cooccurrences
1399311012,"(-8639550727775056486, 8539554682869602431)",1,cooccurrences
