user,node_hash,weight
micaelatacconi,506386396564467595,2
micawhispers,-8172200898483621925,1
micdoingthings,2094188711540496888,1
michaelddr6,5251449970192362924,1
michele020776,-331758168581023564,2
michele02736915,-9054964296108199385,1
michele02828265,-2762614578096325120,1
michele34215662,-7781979306302685367,1
michele86454851,-7936667853706641706,1
micheleannibale,-3474292597098241016,1
micheleguetta,-8045726732171459125,1
michelenutrica1,-6576616441945214292,1
michi00michela,-1639664159344969429,1
michi12126,5269009632252103335,3
michi97255152,-137485926672103314,1
michilenia,-1693031963543845106,2
michinthesk,4312031050198097941,1
michvael,3313613578267817647,1
micioiino,-4904901281287035504,1
micittastato,302545550430288393,1
mick_ele,8132131438503591329,1
mickycree,5126494586195733716,2
mida_fn,-7719497531428359472,1
midca20,-176455737916591207,1
midnightkn,4316203806487667840,1
midolisauvage,-186961160689126653,1
mielinaa,5681378622274453735,1
mignoloeprof,2093454032782023955,1
miguel_mc1975,3795783111740384581,1
migxflhst,2142471414544536653,1
mikecucinotta,-3903505907321667396,1
mikezapmg,-2181394179320009312,2
mikkino,-1121853373978739594,1
mikless94,-6543909868792159092,1
mikroskopiram1,2481285366816905996,1
miks926,-4350768267619667536,1
mikxele,-280128779527163008,1
mikymi75,8134860175135641057,1
miladymargot,8244688011220718929,1
milanista81,8555643355565379032,1
milanofinanza,6882919846906637084,2
milanworldforum,3325724058285801863,1
mileebogado,-4331185561868762042,1
milena50832740,-4459356656966775829,1
mileypromoter,5538349150522085897,1
miliercms,-2550988880863332677,1
milkwithbiscuit,3666345073269771978,1
milkyverse_,-309321837684167656,1
milton_keynes1,-4967185500331498961,1
miltonblog,-148282778971413279,1
mimi_blackk,-124870763217732324,1
mimi_shwimpiza,6610746346129972073,1
mimj_,2330072853800135226,3
mimmocchirender,4718682602453862396,1
mimmodifazio,1270296271076937631,4
mimmolobianco2,3866706026932468160,2
mimmomaiello,6594540456187096178,4
mimumax,2339843386370106411,2
mindfulnesszen2,7592209983728243605,6
minferni,4406285369797120249,2
minixro,7479109677437918480,1
mintwoc,-4078980859801742437,1
miozorzi,-5678287299548743587,1
miperdoinzayn,3319328899479528429,2
mipiemonte,5735410473140226765,1
mipigliamale,-8305521652232299260,1
mirai_rakko,3371018571421355602,1
mirandafelli,-679830606792290500,2
mirarisoleo,-5161043884871618852,1
mirco22lug,5379657429395919698,1
mirellaghighi,1974833031985412374,2
miriameresiarco,-8227744238419398013,1
miriamm70647964,4134473257373502470,1
miriconosci,-7999637086865234903,1
miriechelon,4287049487615239208,1
mirkokrea78,-4436718644391374394,1
mirkovalentini2,-6169971664811481524,1
misaivichipuo,-6148123004520363147,2
miserablelemon,-1978680365626561287,4
mishanderstood,2052142667595487267,1
mishillaa,-3073258502432505471,1
misnrotta,-8648838061234658832,1
miss_salander,-1869831389822980989,3
missingdenisemp,-6481520590957201886,1
missinthemess,-9207588744898273663,1
misslouxwalls,46050298954338868,1
misspassinella1,527908550526307658,1
misstxlstoj_,-3088993191534842604,1
mistatesulca,-8355098497439095228,2
mister_mister_w,-3262689958107841662,1
mitchcugio,-6954143249017472599,1
miti_vigliero,7639065596105746027,2
mitsubasflan,5622094998889773461,1
miuccioprado,7351625836200245607,2
miuiblog,-5527482546787318973,1
miumiuuu_,3186519840596983570,1
miyaiverson,4115964131795840708,1
mjjdilandog,-4076050354446559187,1
mjlkbreadd,-5400458531852508136,1
mkh55210358,-2251335310825404356,1
mkmrainbow,-6903590577985291150,1
mlshlou,8037117111904100597,3
mluzeym,4509039287543862568,1
mm14xo,-9029880867784745875,1
mmarcelinee_,2201930534577027927,1
mmarianahaick,4232621318160144009,1
mmax_g,2885831336982269197,1
mmbxxi,5962695209608921828,1
mmeelliissaa22,-6570309966244056500,1
mmiracsl,9205104759978419862,1
mmorphine_,-3279501252744867203,1
mnemocs,4290950534118825355,3
mo_zanotti,-4017530536991061088,1
mocatsuki,-4871969704719062167,1
moccola62,-439239558036249520,1
mochibastardo,-3670509687526167585,2
mochivity,1735848717851331559,1
modaintrend,1587411538724814357,1
mojisvi,7079567337316785499,2
mojopin16,3684099120598475854,1
moliza_bee,793554974381829218,1
momocha31290656,8677928678538192374,1
momperiglia,4276278476884521608,2
monaldidavid,9123329525003707188,2
mondo_niente,-7328130614953664528,1
mondodifantasia,-2440021637174876612,1
mondoricette,7480081203317813889,1
moneymaker98000,-7413337066587148022,3
moneypuntoit,-7609058649727867231,2
monica86510130,-8350803766869333499,1
monicaalefede,-777669838947090373,2
monopolitony,-7663317839645407480,1
monsteryay_,-4836992942220783973,1
mont_silvy,-5628272450061295310,1
montevarchi,6694606848543049753,1
monty_supremacy,5747241759554390386,3
mony0770,6283634452415217237,1
moodyblewds,-8083264475321578203,1
moomoo75411094,5581890992451364912,1
moon13_me,-1670348985754183269,1
moonbvvy,8301743385844873917,1
moonflovers,7958285845594088874,8
moonkeyx3,-2012986789781884415,1
moonlightharr,6626688646274840922,2
moonlightholmes,4702939248929349996,2
moonllghvt,1887565878822465129,1
moonotear,4790192614182872007,1
moonvimin,-5907934296419609908,2
moovchild,6386913289592476810,2
moovntaers,4358575846457009807,2
moraaesn,-2503701271350883475,1
morcegane,-6536101644826534874,1
morena_faenza,6331384045204734205,2
morenobos,1371789671468489734,1
morgana_290,1559640350952256405,1
morgiloveu,-1878085647898952880,1
morklele,6026459696570013265,1
morningstarit,6425706210697762394,1
mororosso,7713531549003929754,1
mose_capuano,-37705814686459928,1
mou__mat,-7008948181831514891,1
mourchidbilal,-4161109431675425628,1
movarturo5terre,-402747398246353476,1
movfedeuropeo,-8950891331886839957,2
movnysblack,4734486903109129710,2
mpenikas,-945383731412946156,4
mpituz,-2339156081856294481,1
mr9_88,478570578872529673,2
mr_biron,5893381306176198503,1
mr_pencil_,-5196883839598148919,1
mr_pincopallino,-6169756233030206372,1
mrb_it,-7016456480421520459,1
mrcrto,-2074311946448200386,3
mrdarklord_,6249634367956074964,1
mritorno,-2234643192214219131,1
mrjaco83,-7134079120940720080,1
mromagnoli73,3406044755584200757,1
mrpolicemansoft,-5472144789206323472,1
mrs_plastic_bag,7741057688312564706,1
mrsemme,-7999864086855794131,18
mrsesoinosa09,-8910529624229154632,2
mrsingr,-1781337925639867470,1
mrsnostalgiia,3825783781825025267,3
mrsoop_,4428512383471564870,2
mrspadfoot_,-1961450245824797360,1
mrtncrlblll,-733490711345844640,1
msb15536652,-1244007931366187704,3
msdsalute,-8743595800953128109,1
msembianti,7893953160290749678,1
mshallh_thebook,-2192606647382497876,1
mssrmoonyy,6006692246759072635,1
mtdesconto,-8513384477913105284,1
multifandomxway,1785845665444421784,10
munlaitvfx,-7778009590020762999,3
muorichetipassa,-7042526432197428937,1
murogranata,944184491294490195,1
murshroomss,-6843385099356329396,1
mushuquellovero,3673102896747603601,2
musicmugger,8092081789949501056,1
muviciannel,-9002216944556892569,2
mvictorializ,3253753256901000375,1
mvndlerxgilmore,4600611658121659411,1
mvpiso,9144059272771518766,1
mvvnligvt,3116434676669896450,3
mweilx,-2054544075542017069,1
mwriass,2896570432771535411,1
mx_minhyukk,6324230073389283706,1
mxnljghtjen,4052376273825619766,5
mxonchjid,-1523482507884966990,1
mycleverdtctive,4756316238678493343,1
mydearstana,-6320648828684573575,1
myfatherwillhea,4894136220352588445,1
myfrienddario78,-6394319275221551090,1
mygprinvcess,-2502059223718645621,1
myikigaiisharry,2255483867248789466,1
mynameisdomo,-6855476905166652243,1
myqueasysmile,5673466010920998036,1
myr_cata,-47818463334239562,2
myrzha33,-4517055398798825123,1
mysteri69572819,-1654621857236095125,1
myunwittyself,-4676148424307974529,3
mywayaspi,6465666154018338204,1
n3m0scrapbook,6648295015791358783,2
na6ino,-1454058857058855205,1
nadia78974596,-3382220234008179981,1
nadia_hopppe1,4715562931675983436,1
nadiaamatucci,6395880470226768546,1
nadiadelolmo13,-1275732599968805302,1
nadiatina27,-4344348649155188953,1
nafw7,2600600110204753421,1
nail18coerenza,1806082348577208046,3
najwamiamor,-5496470399875677022,1
najwasfan,3982165827176078267,2
nakamurakuya,3917044890430475167,1
nalazahir,688955009361428725,1
namaxingna,5601255907322179885,1
namelessle_,3378658266141149248,1
namelessmjh,6588113767009873730,1
namenotinusehey,6271377618326464875,1
namubotluvr,-1095049650876172668,1
nan92093917,-2292782806870115072,1
nandakkkjjk,6983514863339966620,1
nanndsx,6474794080060904085,1
nany7712,-4412588571182111250,1
napolimagazine,-4643417243453736685,1
napolista,5324305039092215281,1
naranmike,4592222479598687472,2
narrabondo,2845165460592045931,1
narutrix_23,3294327014586002756,1
nasten_ka__,-6554755039624140617,1
nataheldahl,-1698655086673485659,3
natalialacunza3,2794169272151248128,7
nataly_xis,-1950321960430037281,3
nathankbbr,1210703698415412662,1
nathzeljaeva,-1413570429973009590,2
natolibero68,4017554045329574706,4
naturalnt,-5968271803944651209,2
naty_invernizzi,-6232994520020405600,1
nauticatarello,7355581799227003614,1
navigando2,6968290830672966387,1
navmmmn,-1590439921916860057,1
navydefencebird,7061779796012757435,1
nazser16,-2494377813299655918,1
nbaitalia,-6327789088003476124,1
ncicuta,-1945206561394422888,1
nd_nerazzurra98,-4991245425331481070,1
ndl00,8313160168651312463,3
neap_psycho,-3810141135083415265,1
nearnightfall,1157486217084315642,1
nebrodinotizie,-7526579839697393660,1
necerit,1647668477205268795,1
necorlookingfor,4963902587914673529,1
needs_gaia,-1369647854961381372,1
needskywalker,-6884697630034601585,1
needybreath,5293559733938278878,1
neenabhau,2868273484762915885,1
negroamigomau,-3377171138462133649,1
negromanten1,-2606851582794155810,1
neiliei,7800004569683008679,1
nekoaunty,-6148728305750624406,1
nelsottobosco,-2552839055894508081,1
nemeparker,-3824463956593013964,1
nemesisleclaire,8241339505588351212,1
nemnob,3115497515621237827,1
nemomnis,-3198901167652794334,1
neowayyne,6644578803185848398,1
nepteas,-3638284162189653569,1
nerdpokemon,-184602822275820074,1
nerdpool_it,-3590560630698976749,1
nerone_nerone,-6444182881546727252,1
nervousmarika,-9143303758347347099,1
nessines_12,3494138346386110202,1
nessunoilpesce,4027063104410107667,1
nestafn,3529017749429406949,1
nethipedien2000,854055261924581076,5
netlor777,-4654665800190154309,1
neuro_mans,9094454846494553415,1
nev_it,5847487948442914670,1
nevculture,-7915944986896154645,1
neveoniente,-4211488232264554659,1
nevermoreita,-3615938951795947917,1
newilluminatus,2162448649506402672,1
newsfrank3,-4275664492582802832,10
newsproclub,528583914304025496,1
ngw,1860653020586802724,1
niall_obrienn,-3336732270950669260,1
niallerxsun,1989523749812982391,1
niallpiizza_,-6257821435631951778,1
niallsperoni,-2972420005854535687,1
nicc0log_,2792998485888402482,1
nicco2d,-4474060796027463431,1
nicholas_carbs,-5869345876005957754,1
nicholcosmic,4525451600283627994,1
nickginetti,-795922871115671661,1
nickials,2367215097103916380,1
nickirmaraj,-5221108373380550718,27
nicla_panciera,-1737920511938829783,1
nicoabu,39912280124600588,1
nicocolangelo,-3323929279814544336,1
nicodiangelopjo,-6832150496627799608,2
nicol70287692,9022213381963549222,1
nicolabellu,2532772082490740096,2
nicolacard,-5818878335860990288,2
nicolacomito,-2454757319649410291,1
nicolametrano,2751899494462830709,1
nicolaoliv20,5478873090759879229,1
nicolarusso81,7097478260325741261,1
nicolasodano,-5282178650937722620,2
nicolaspeghetto,6882328634534496881,1
nicolasssnicola,4051841450691439693,2
nicole_gasco,6639499506318835350,1
nicolerega1,1917660708510271203,1
nicolet21533224,-8607992298510338259,1
nicolettasagges,2750994569136905871,2
nicolezanetti98,-4866836351901236240,1
nicolinoberti,-2252877517342897643,1
nicolmah,-2084165073237531020,1
nicolo_frate,-6987084619907108060,2
nicotadashi,8573733080560821500,1
nicotursi,-4362218475245928695,1
nicotuscany1,-4840434283638963111,3
nicozulli,-7162284810033098031,1
nightlostdreams,-1548746887172038840,1
nightvchangess,-7494832422290411401,2
nika2314077939,-4410586884381531034,1
nikkiofcydonia,3138201592080847494,1
nimriteamoo,4355351846589645968,2
nina70747367,-7657800824019187586,1
ninamimi85,-5109103290613937400,1
ninasangel_,-6509042075771615820,1
ninazilli,5025986334980512686,1
ninetiesbish,8252983782319503704,1
ninnyaiuto,-5184635208682559733,2
ninosaltato,-2599389380508063423,3
ninotool,202367382034601172,1
nintendoitalia,2836514013475130540,1
njanmri,-8157069009532576356,5
njekokkuqe,-2275000873262098715,1
njghtlock,4013557785127024035,1
nlinazione,8552461423308135291,1
nmettella,-8391710750769551533,2
nmizdmr,-4654562581101267673,1
nmp68,5017547975720853151,1
nmrpm_0,-3133409631371181978,1
nmrpmf,-5314533532776986391,3
nnarziss,3134444985364692520,1
nnmeelina,-863522267652955489,1
nnuriasantos,4960209205205297591,1
noah_noway,3131431640027090887,2
noanziche,8055189400303608451,1
nobodybutyou92,-3827115632328296101,1
nocvtis,4963891764322900099,1
noemi29223769,4851891190836458383,3
noemi62552518,6245300540111285332,3
noiconsalvini,3950337804103130497,1
noiseyone93,-3897314991511121393,1
nom3utent3,-7388115702181467002,1
nomadidigitali,-5387736179108680854,1
nomefilosofico,4451603537865563645,2
nomeotro,-8208576964499011752,1
nomfup,-3932424362238575583,1
non_sei_me,3731780404639832302,1
nonevoluto,-7108845003055156910,2
nonexistentlad,-7658588228755514520,1
nonha_stata,-3327957720215689457,1
nonlogia,4718105328443682015,1
nonmeloricordoo,6831294073025879609,2
nonnadinano,-4849487058781109334,1
nonsembra,4382642933581126228,2
nonsolmao,3352234980102949898,2
nonsolopierina,-7372835602617910684,1
nonsprofondimai,-5549410301299836986,1
nontrovoilnome_,-5673415239239336854,1
nonxcaso,6291624929092020154,1
norac36736260,-2189133481896506965,1
normancantini,8496894157786943471,1
norwin44,-4025052383718367181,1
noseteyuke,1459410846063434942,1
nostosskrypto,2496412126506622302,1
notberniegang,6291939278853445266,1
nothingoftrue,9202996739022450862,1
notinmy36249858,7935627313880276455,1
notrealsebaros,-6065389034560327704,1
notsihvm,-7885863946235802419,6
novastarlightb1,189516295327374977,1
novemmars,680099888576207649,1
nowithlou,-7613431780883209438,1
noyucaskai,-4989444413669868002,1
nozisbagliato,-1994767269578485963,2
nrwknd,6681811520110606499,1
nsantarelli,7296566797265500960,1
nu333,5782108618727150064,1
nuccia20,-713483641747720765,3
nullaesiste,5589008263791830568,1
numa_im,-1200250758707350712,1
numlo9,6295937673541022426,1
nuovashout,-4657515983487421382,1
nursetimes,684444400137359394,1
nuuuuuttttt1,47970244708172119,1
nuvolettagyu,127325015007806137,2
nyla_1234,3529814732521699289,1
nympheapeltier,1497689709184098557,1
o_strunz,-7310229059781512255,1
oanauwbeu,371157622701797749,1
oarcu_lodit,6537131473353165108,2
obaruffini,-1034701914220955226,1
obiwanzswift,-4593794685800655436,1
oblivzte,5489899017376267452,1
obsessedwithem,3544222145046868071,1
obsoletush,4265171275549690939,1
occhiferiti,-7114631885836507017,3
occhio_notizie,-8760592194262325124,1
occuparsid,-444013378054533870,1
oceanerazzurro,-827701874290473940,1
oceanvvale,-5159902462055408750,2
ocoreenapule,-3319257321835172430,1
octotelematics,7936243130537352621,1
odiarciinsieme,2691348011049964482,2
odietamog,230471907059010291,1
odiotutti__,1308133124232300579,3
odradafake,5636756911549315795,1
ofelicit,-1811621368482672398,1
officinadimark,-2719815153566015263,1
offygds,1654606835214413774,1
ognitantomemo,7214103706031098288,1
ohcalamityx,-5964852631655780167,1
ohmfluke_italia,5175941621049196050,1
oivaletidicevo,6402221586389394003,2
old_marlet,-6410895643492357551,1
oldscents,-587907465636770503,1
olga453901841,2503341448875803888,1
oli_oleaster,-513764131579534273,1
olimpiaminews,-7182285164014507455,1
olivahseyes,-6175813003474257160,2
oliverhogws,2089647903916257806,5
oliviaxsquad,-5784035040483813120,2
ollarehogws,-1844896497893279965,5
olmo72,9206447487112215918,1
omantini,1083508383300509299,3
ondavorace,7702224130641604738,2
oned2912,-6217891295716834468,1
onedrive_,1649024215209979614,2
oneinitalia,-5846677091120407097,5
onepercentafro,-3340432536227656763,1
onlydemy,-1494297616713436958,1
onlyfoxlsfall,-6210127597574285677,1
onlyrreputation,-9141319571244612530,1
onlyth3br4ve,-3533672921099477896,1
oocgfvip5,7764999888337861376,2
ophelia_cms,-389321124155343037,1
opheliabbr,-3810874702288378993,1
opscarolinaaa,-4632872838118673715,1
opsimhigh,-7919033283472616988,1
orangeteamlug,-2183127115838916597,1
orchestrarai,5373232668027577003,1
ordieatyourside,-6433026793795229447,1
oreffice,-7182604195116861783,1
orientaliste11,-814460858642662126,2
oriettasrecipes,-4460244299383326603,2
oriolipaolo,6505150865586110638,2
orjharxes,1772831114794422104,1
ortegasebastion,-5542749255373068739,1
orvgana,5412320042679361967,1
osamustea,7052988189102151508,1
oscarcessari,-696965143442617196,1
osporconatore,6545210519899528440,1
osservamy,7367870596276954422,1
ostaemin,3345517754714849721,1
ostvest,-6114941083421151598,1
ot7sbitch__,3743989815283689461,1
otb_supremacy,-7739051753994934769,1
otbhar,7266254599285419914,1
ottaaipesto,6250497947944818732,1
ottami73,4409598032657759642,1
ottimistarn,4017773508992091385,1
otto_lanza,6731609245521229151,1
ottobreinfo,-8776174564789543574,3
ottopagine,-2419165952368496636,4
ovxymorique,3143339431448067513,1
owlthelight,5491663931180432643,1
oxyjunkyu,4122913043679215274,1
p_m_1960,1252196746137679934,1
pa_tere,1281612141001218022,1
paaatochon,1997686258119127017,2
paastelgirl,-3867886025953708344,2
pablo__liberal,-964640330948954333,1
pablool21185514,731473920649537671,1
pacchettorizla,-1470718734929225687,1
paceeeeee,-637154978609950882,2
paceinguerra,2486475993683258867,1
pacemakermann,-6364600101214918266,1
padanianb,259432607721826932,1
padano_libero,6830156411804160785,1
pagabadoglio,-8485529034162657689,1
pagni_da,-666750671057026019,2
pagnutti_marco,411694402427659818,1
paguro_bernardo,-2233165693566921813,1
paingguk,-8459088667528784368,1
paintingcolours,4614719387039260227,1
paja_zhuljeta,7088185688627304465,1
paladanyela83,-5750982787071868462,2
palladinev,-6383748274869640220,1
pallicaponera,7225885694583481999,1
pallomxhbw,-5329467165870579643,1
palzan,-1625575730347522036,1
pampling_italia,-6441993840408742523,1
pandarancio,6366976813912567896,2
pandators,-4177405964713888468,4
panelelasalame,-7358130251181584281,3
pansnake69,-1482341725818080275,2
pao_rivas52,4305482752659743741,1
paol_2911,-342716082580863131,1
paola_glmnn,-221423096484027154,1
paoladebiasi10,6157299455395484867,2
paoladecassan,-3419465573154328553,1
paolamalacrida,-394498494869769704,3
paoletta2869,-6247636050278170019,3
paoletta_f,-1845617216807578850,1
paolo2571,-4529769238289768428,1
paolo29634447,-3488890427825706969,1
paolo30158591,-1079490584430314992,1
paolo56235173,-5340365569600022458,1
paolo65497103,-4089495269534001700,4
paolo81174696,6985203481412463751,1
paolo_pineschi,3865466712394257458,1
paolobruniera,1581579745521081956,1
paolobulcassimo,1414163457505749398,1
paolocaselli9,3416204130155124968,1
paolodesanctis2,6561684961457342391,1
paoloigna1,-6251467581690559826,6
paololatino,-5439355450880286655,1
paolorusso221,7057135709129613849,2
paolosartori4,7714298917392319888,1
paopulci,-6694424628607089440,1
papebike,-3098732037699807369,1
papervthin,-2271927298475114573,2
pappaterramimmo,999834633724252823,1
parabellum____,-6575668969057682852,1
paradisevniall,7271062947205232705,1
paranzafritta,-3009296676866848540,1
parfaitaehy,9166084997856766255,1
pariboni55,-2941466870356794035,1
parisius2,3107468612383422728,1
parkeggio,2494801339782115796,2
parliamoditom,-8308752536714970032,7
parliamoditz,-1052007821991756798,1
parliamodizorzi,-6974092865703308878,1
parrilla_smile,1908373313217287010,5
partvhes,4166756942226211532,1
pasqual24915976,6394812539861637757,1
pasqualecapass1,-1707917876438766981,1
pasqualecero,897183981374933952,1
passionmakeup_,-1735569801519371498,1
pasta_d_lover,-8930182911648654768,1
pastaemolliche,274419293455857378,1
pasto_388,7546449088482368745,1
patalanocandida,-5350055493758448378,1
pataptando,1987427829231357111,1
patatelapetite,-5343381290213121840,1
patatoongi,6366578591751519950,1
pathfinder9393,-1693176186634585400,1
patriarchyslyer,-8147157579883662155,2
patriccia66,2390539168765027872,2
patrizi38016949,-4653610904331584176,1
patrizi84187726,3018358327198874335,2
patrizia634,8079287417989237494,1
patrizia_monica,2622924606170739001,4
patriziabottell,-1653475562181299439,2
patriziaeraldi1,-7541505906293806911,1
patriziafrezzat,2877189818718014210,3
patriziarametta,-2305466307498163841,3
pattrouge,-4991204453371005727,1
patty19240789,8739559858931712096,2
patty66509580,5420912040662739315,2
patty_scermino,6492287608447284018,1
patuc12,-6215867737011625778,1
paulbrummell,1725405010352797423,1
paulefambejr,-1720333089499596095,1
paullaprii,-4704927127188831920,1
pausacaffeblog,2734825555622973926,2
pavvtri,2902878692318417729,1
paynoilpanino,4971519808622799387,1
pazio93,233968492286362797,1
pazudaemon,7406297052906231889,1
pazzoperrep,1322417445738159925,1
pbiffoni,-6134027873881429465,1
pbriziobello,10210031865912077,1
pcyaradise,-6619168799088177988,1
pdark77,-6060503540561736835,1
pdc_academy,-6796651529024565441,1
pdmilano,-2572054430842661932,1
pdpiemonte,-4230369007518943379,1
peachynamseok,-9203831958309863037,1
pedealfa,-7402277296438299134,1
pedroelrey,6726508291795947881,1
pedroquicorno,4534121070897768232,1
peetraaaaa,-2911037294924189694,1
pegsurass,8251339649866848410,1
pejoneresearch,-3353094933802450809,1
pellescura,-5720178439844802877,1
pensiero_lat,-8610056321100277855,1
pensierosicuro,-267645943433672371,1
pensierounanime,-2180438400393451179,1
pepgiglio,-3300056643680550774,1
peppelof,-3742760106098309235,1
peppesan_,-2508955406961916989,1
peppesava,1780649481393608887,1
per_tanto,-1551888961063070390,2
perdelapenna,2491060175675043654,1
perditarso,6819210107750121186,1
perditionny,6800506484294486784,1
perfectblueh,-6593088134872710024,1
perfvctnow,-5542954943707144559,2
perplerrimo,-7166482949309657053,1
persefonly,-7913623496738645011,1
pertuom,6738708280161888368,1
perugiaviva,-15541329733320155,1
pesc_a,-8347259954275809109,1
pescioiino,-3894562375101363702,1
petew4p,-3008380555406185919,1
petityangs,-7786192330509750320,1
petiziol,-9096780429560464043,1
petmagazineit,3637333065698090188,1
petraa_sofiax,-6455520082611938083,1
petramotta19,-7562495545632775,1
petrazzuolo,8526280797956377218,1
petregiamp,6112119326660705042,1
petsblogit,-5254204710094742371,1
pettinascimmie,-5455562086547010062,1
petyoo_it,324609785244957247,1
peularis,769468369362748268,1
peykk_,-289310112179662953,1
pezzgiorgio,-2585675587591560265,1
pformazione,6821218332939729863,2
pfpurpleguy,3835534480245769741,4
ph1160,642198351023673573,1
ph_pluton,807764120430580499,4
phastidio,-5095767855645040056,1
pheebsbuffay__,-8323333362330867620,1
phil_di_fer,7607024612005245192,2
phoenixfenice0,8745982502123730604,1
photonmessage,-5934826974680797452,1
pi_lalla,-2344689673030042198,1
piadatomlinson,-7446040625224801230,1
pianetabasketit,-6132552952878313830,1
pianob612,-4335997197514883316,1
piattisimona,-4087841463258817278,1
picchichristian,-3335458100471128643,1
piccoli_claudio,-8729899204303442804,1
picogiovanni,-5311094326750499002,2
picopaperopoli,-7474432870168034780,1
pictvreframes,-3916733951229569469,4
pidgeonmaddox,-3266119640220082844,1
pidigi,525497403509293528,1
piecesofwhat_,748596013487068229,1
pierarobasto,-5380741099099807214,1
pieratoninelli,5311023749163250559,2
pierbiagio1,-6443056973568187112,2
pierca69,4060133254208388054,1
piercabat70,3564985038805806430,3
piercapponi2,-3841889346174696050,1
pierciccio59,229855499888036110,1
pierluc07871919,5268871019483755344,1
pierlui26316890,-5310864328812290119,1
pierluigivinai,-6136402965849205747,1
piero42395724,2618635138773761848,6
piero_strada,-9050155650360547116,1
pieromattacchio,5275718830312515906,2
pierosavaresi,-3220006866813990179,1
pierpi13,-1026523214093532179,1
pierre63300936,6173259913110220405,1
pierrehaski,3353356074866867518,1
piersciarra5,9138011164877720563,1
pietro_riccio,-1659857505106466197,1
pietrodeidda5,4950192996255217891,1
pietromancini52,-5546761601787862079,1
pietropecchioni,-6302527079217165868,1
pietroperconte,-3736502957181870878,1
pimenteljessica,-4964960622387695736,1
pin_klo,4629137812227269140,1
pin_mb2,2437535579701404934,1
pinapalu,755861722883459968,1
pinco_pallinaxx,-4227070721075010853,1
pinellipier,42143299319784164,1
pinestwitt,185594646813091818,1
pink4am,2279681963114869136,1
pinkmlmi,8362318697262409,3
pinoalfredos,7249694609755667036,1
pinogrimaldi2,-5392936702411297787,1
pinomeazza,8965808579301392361,1
pinotor64,-7151317951351310136,1
pins_fellow,-4241359185659742818,1
piottalessandro,1820495536919548991,1
pipa_dua,3000765342308296444,1
pipervtae,6117633530353232882,1
pippomm1,-6396700151357272012,1
pipposcifo1,2414236997423914886,4
pisainvideo,-4470291980663989950,1
piscomaledetto,7810700366680535807,1
pistacchio89,5595242123613809047,3
pistrelu,-943145026004702448,1
pit_the_dog,4539590666647899523,2
piumotta_ale,6658219416861224570,1
pixel_di,-8585549040026992143,3
pizia21,121132267981517564,2
pizzadifango,-7964209896924697775,3
pizzapizzabrina,-141649336255417804,1
pjmbumblebee,-3983010517723688191,1
pjmsexc95,7780287897963465943,1
pkspecial,6749509026958073660,4
planinski_lav,7088107039438014468,1
platform934_hp,-8694476994616195253,1
playmeortrademe,-5833528022821416647,1
pliskinfails,-1407231731672142047,1
plnkjen,-6344550150838907619,1
plrubicone,-4392261479697181605,1
plumeroses,-3666910057670699310,2
pm72364179,-2838920623447826698,1
pmo_w,-5323970324096574933,2
poetastro3,-3297805800361167857,1
poggio_maurizio,-1369920393160957097,1
poggiveru,-2477427056336278997,5
poiintbreak_,-7298276537016261100,1
poison_kiss_qn,2797968692929551719,1
pokemoncentral,8527302571374351741,1
pokemonderba,3290677760180896492,4
polepositioncz,-5250025079321805228,1
polihsolutions,3050952296578711001,1
polimenobottai,-824525123351180475,1
politicanewsnow,-4099903903012568669,1
polpettae_,3160268019411584694,1
pomarolina,4978077734400484446,1
pontellif,-8750991087274550191,1
pontellimichele,6932060272196651850,1
popolozeta,5993099437047798857,3
poponessi,-367369657439741890,2
poppulista,-6519076982412943925,1
porcello1969,-6428576212712515198,1
postbattito,495848338096347722,1
postespedizioni,4843885427837526973,1
potiguar9,837783531800622835,1
pouthan,3346744354668250162,1
poveroun,-1678129039104972565,1
powertoalpacas,-1714060337505699234,1
ppagani,-4834092067154002649,1
ppagliarella,9147296244042332388,1
ppiac,-6303970936486794501,1
pppiaaaa,-5381006302655936330,1
prc_como,9014028964698363696,4
prc_olgiatese,-6173616425563671069,4
prcpadova,-5788472422432106397,2
preci14971514,3685577688417074769,1
precioustomline,-2407586250705060501,4
predicatore2,-17127124227734581,3
pretty_bwoiii,5543789212517641349,2
prettyflack0g,-1005062476681063973,1
prettywho_,3547371579779227155,2
prianteluciana,-1097414893085050077,1
primaonline,-5148516631766755192,1
primaopoitorna,336423975181819874,1
primonumero,4739769982659885382,1
principinosunoo,1028714132463860884,1
pripriislove,3318736755441236792,1
prismaticsilvia,483336515377507569,2
prmsjxmin,8960900408739374714,2
pro2besports,-1951313394482290163,1
produciamosoldi,-8554881314561557990,2
prof_smurph,625491948678996946,1
profidiandrea,-678334021825926347,1
progetto_a,-5105993769902870951,1
prossimic,5724727398777093295,1
protestantesimo,-3753020613207629613,1
proudof_marco,7113619180393720643,6
proudofjfc,8774012964936288934,1
proudoflouisx1,-3385273591633567155,1
provensimon,-5435431913701499351,1
pruontomariater,8006514920384167160,1
prxettysavage,3810870035426591269,1
psb_original,7749125481761039853,1
pschioppa,-705898412936516091,2
psi0_,50921902235701964,1
psibologna,7401103133118926776,1
psich3delica,-4737904912189643636,3
psycholunatic_,-633972083751911661,1
psychotichar,6558606052466049204,2
psycoelliss,-8288512217796608287,1
ptrscdt,1075688882773575402,1
