src,dst,weight,relationship
3627798473396187177,-3.9650229636818314e+18,1,hashtag
3627798473396187177,-3.135617495372613e+18,1,hashtag
3627798473396187177,-2.153565423175517e+18,1,hashtag
3627798473396187177,-1.9521084691386898e+18,1,hashtag
3627798473396187177,1.3792080373865395e+18,1,hashtag
3627798473396187177,2.30228617639343e+18,1,hashtag
3627798473396187177,8.603735268205215e+18,1,hashtag
3639719780522133168,-5.652437549181596e+18,1,hashtag
3651174474978630935,8.913769579279242e+18,1,hashtag
3652611581357689800,1.2749041341111416e+18,1,hashtag
3661726601105131794,1.2749041341111416e+18,2,hashtag
3673302139730999455,7.464631448607464e+18,1,hashtag
3673302139730999455,7.800017937073704e+18,1,hashtag
3674519321645010057,-8.574600043675213e+18,1,hashtag
3674519321645010057,6.805768259013482e+18,1,hashtag
3674519321645010057,8.121691312808603e+18,1,hashtag
3700102948561823863,1.2749041341111416e+18,1,hashtag
3700102948561823863,8.700867919390942e+18,1,hashtag
3702858748324160300,-3.9525390491908055e+18,1,hashtag
3702858748324160300,1.916026769330123e+17,1,hashtag
3702858748324160300,4.769913332463451e+18,1,hashtag
3702858748324160300,5.321428175316478e+18,1,hashtag
3708417816160574861,-8.919081295592221e+18,1,hashtag
3708417816160574861,-8.501335623906693e+18,1,hashtag
3708417816160574861,-6.150870814383384e+18,1,hashtag
3708417816160574861,-4.641717130927507e+18,1,hashtag
3708417816160574861,-1.347409477428198e+18,1,hashtag
3708417816160574861,-1.126593528929409e+16,1,hashtag
3708417816160574861,4.808628835942872e+18,1,hashtag
3708417816160574861,6.2929144850476e+18,1,hashtag
3720230905059562886,-8.027738478940974e+18,1,hashtag
3720230905059562886,1.2749041341111416e+18,1,hashtag
3723724597110983720,2.746169209388754e+18,1,hashtag
3733013074165869300,-5.841000436124281e+18,1,hashtag
3749743695811061956,5.372313956021234e+18,1,hashtag
3752166846153514988,-9.091907084586119e+18,1,hashtag
3752166846153514988,-8.660310990970717e+18,1,hashtag
3773997929000833437,-7.87999478060282e+18,1,hashtag
3773997929000833437,3.774265573069405e+18,1,hashtag
3789233028523620294,3.8415421027242747e+18,1,hashtag
3792983169229814167,-5.38646148583924e+18,1,hashtag
3792983169229814167,-5.154479088437349e+18,1,hashtag
3792983169229814167,-1.808247237033611e+17,1,hashtag
3792983169229814167,1.3353832928546499e+18,1,hashtag
3792983169229814167,2.6150987003386537e+18,2,hashtag
3792983169229814167,6.259468025558973e+18,1,hashtag
3850967169322290502,2.907366227188496e+16,11,hashtag
3854042853923614443,6.082372815523777e+17,1,hashtag
3855627353539774238,1.2749041341111416e+18,1,hashtag
3869262215216178322,1.2749041341111416e+18,1,hashtag
3876994867806173947,2.981393473287125e+18,1,hashtag
3896633538328180106,1.843413072780662e+16,1,hashtag
3900490521153006528,-3.8095329736766275e+18,1,hashtag
3900490521153006528,-3.629672911803282e+18,1,hashtag
3903559226112029567,-4.992194922051882e+18,1,hashtag
3907497156428275963,1.2749041341111416e+18,1,hashtag
3913395868843864912,7.464631448607464e+18,1,hashtag
3958393364436194676,-5.668140609241993e+18,1,hashtag
3985379192020043836,-5.668140609241993e+18,1,hashtag
3991206896049573209,7.382942655299864e+18,1,hashtag
3994704909592171352,-4.2027456296440776e+18,1,hashtag
4014979339698071133,2.0021072686914545e+18,1,hashtag
4024938964881556797,7.464631448607464e+18,1,hashtag
4034604421885209387,-6.026752121899376e+18,1,hashtag
4034604421885209387,1.3502265492734943e+18,1,hashtag
4034604421885209387,7.275315510993825e+18,1,hashtag
4035518441704049685,1.2749041341111416e+18,2,hashtag
4049609464644051686,-3.9901074364905206e+18,1,hashtag
4061020013774942297,-2.5170360069367834e+18,1,hashtag
4070753807800275059,9.782908378383077e+17,1,hashtag
4070753807800275059,9.080006817066355e+18,1,hashtag
4078882850901696630,-6.026752121899376e+18,1,hashtag
4078882850901696630,1.3502265492734943e+18,1,hashtag
4078882850901696630,7.275315510993825e+18,1,hashtag
4078882850901696630,8.880108894451215e+18,1,hashtag
4080605290822543921,1.2749041341111416e+18,2,hashtag
4104905580887863371,1.2749041341111416e+18,3,hashtag
4126451903579262213,-8.19928616670517e+18,1,hashtag
4145186615087657238,1.2749041341111416e+18,2,hashtag
4145900563013777940,-3.5621168489898276e+18,1,hashtag
4145900563013777940,-4.533525671776488e+17,1,hashtag
4145900563013777940,5.11858906463254e+18,1,hashtag
4145900563013777940,5.60165781711955e+18,1,hashtag
4158124284465081865,-8.991973480537761e+18,1,hashtag
4158124284465081865,-6.365587960262981e+18,1,hashtag
4158124284465081865,-4.992194922051882e+18,1,hashtag
4158124284465081865,-3.9901074364905206e+18,1,hashtag
4158124284465081865,-1.5734211470115894e+18,1,hashtag
4158124284465081865,1.843413072780662e+16,1,hashtag
4158124284465081865,7.800017937073704e+18,1,hashtag
4194298950454834624,1.2749041341111416e+18,4,hashtag
4207763528920019065,1.2749041341111416e+18,1,hashtag
4236080082297487396,-8.486788551616744e+18,1,hashtag
4236080082297487396,-3.545895561594193e+18,1,hashtag
4236080082297487396,9.141640114216259e+18,1,hashtag
4241707830123428789,1.2749041341111416e+18,1,hashtag
4245595619976843630,-1.5620118081768786e+18,1,hashtag
4245595619976843630,8.772333380875513e+18,1,hashtag
4250117587747417783,1.2749041341111416e+18,1,hashtag
4280037136364574843,1.2749041341111416e+18,2,hashtag
4297129402471745034,-1.2819389479870625e+18,1,hashtag
4297129402471745034,2.2121655073675748e+18,1,hashtag
4297129402471745034,5.770142184442321e+18,1,hashtag
4297129402471745034,9.153868610322257e+18,1,hashtag
4303753955657218983,-5.113602650357908e+18,1,hashtag
4312498748260130812,3.7377031893222057e+18,1,hashtag
4312498748260130812,7.679322928044686e+18,1,hashtag
4312498748260130812,8.811065215674879e+18,1,hashtag
4318168935584409266,1.154511265672769e+18,1,hashtag
4338654074397261819,-8.027738478940974e+18,1,hashtag
4338654074397261819,1.2749041341111416e+18,1,hashtag
4341853937024196214,2.93539151104798e+18,1,hashtag
4350935534687160719,-7.210728563410196e+18,1,hashtag
4368387006097768992,-3.717651242136169e+17,1,hashtag
4389203692914005745,1.2749041341111416e+18,1,hashtag
4392198694413507518,-4.804109818943419e+18,1,hashtag
4392198694413507518,-1.410556712297685e+18,1,hashtag
4392198694413507518,3.465871230003596e+17,1,hashtag
4392198694413507518,5.324840479780321e+18,1,hashtag
4392198694413507518,6.910905960483555e+18,1,hashtag
4409304583133659149,-5.447287261322498e+18,1,hashtag
4409304583133659149,-5.439355450880287e+18,1,hashtag
4419607479540520292,-3.420044611104243e+18,1,hashtag
4431668202625760574,-9.89717529280849e+17,1,hashtag
4449367140518113635,-4.944897036670397e+18,2,hashtag
4449367140518113635,6.014126029684569e+18,2,hashtag
4458666656750064805,-6.908670909562577e+18,1,hashtag
4458666656750064805,-6.248182916591715e+18,1,hashtag
4458666656750064805,-3.9108231528465644e+18,1,hashtag
4489704397265571047,-7.210276315670732e+18,1,hashtag
4489704397265571047,-3.9650229636818314e+18,1,hashtag
4489704397265571047,-2.9787779814410317e+18,1,hashtag
4489704397265571047,-2.7180138708672876e+18,1,hashtag
4489704397265571047,-1.371138058761051e+18,1,hashtag
4489704397265571047,-1.0075479427555118e+18,1,hashtag
4489704397265571047,-6.834832231790583e+17,1,hashtag
4489704397265571047,1.2091179912358142e+17,1,hashtag
4489704397265571047,1.3604023616264794e+18,1,hashtag
4489704397265571047,4.606735570679342e+18,1,hashtag
4489704397265571047,5.189075002031951e+18,1,hashtag
4489704397265571047,5.805324728175691e+18,1,hashtag
4492570444268599220,3.725572041038883e+18,1,hashtag
4499388138151462197,1.2749041341111416e+18,9,hashtag
4517073049997313362,2.9058393077599584e+17,1,hashtag
4536553586161678282,2.0680519338442122e+18,1,hashtag
4537954395183193745,-1.5734211470115894e+18,1,hashtag
4541148684859862408,4.878539433510004e+18,1,hashtag
4541757785895245160,2.746169209388754e+18,2,hashtag
4546572073459614942,-5.744325002800352e+18,1,hashtag
4565981815089340336,-5.668140609241993e+18,1,hashtag
4569276441717603412,-9.092005240712144e+18,1,hashtag
4569276441717603412,-4.1656576155552497e+18,1,hashtag
4569276441717603412,2.5850516016683464e+18,1,hashtag
4569276441717603412,3.8415421027242747e+18,2,hashtag
4569276441717603412,7.356753220320096e+18,1,hashtag
4574475139724107833,1.9814239493669875e+18,1,hashtag
4584485974774986288,-8.19928616670517e+18,1,hashtag
4587824776995622100,-7.231366148281853e+18,1,hashtag
4597202650214290236,-6.347358879337697e+18,1,hashtag
4597202650214290236,-5.342799826807861e+18,1,hashtag
4600394334337290831,1.2749041341111416e+18,1,hashtag
4606383228815278320,1.2749041341111416e+18,1,hashtag
4631418550486318929,8.13578465862901e+18,1,hashtag
4632730670382367063,-3.9525390491908055e+18,1,hashtag
4632730670382367063,-3.579345080349293e+18,1,hashtag
4632730670382367063,9.222314613398708e+17,1,hashtag
4632730670382367063,1.329470385023808e+18,1,hashtag
4632730670382367063,3.330943157283666e+18,1,hashtag
4632730670382367063,6.378800837943577e+18,1,hashtag
4639932754889137031,7.717438094283997e+18,2,hashtag
4649513369297346033,-2.777995385686859e+18,1,hashtag
4649513369297346033,2.623119343791625e+18,1,hashtag
4649513369297346033,6.598056712463269e+18,1,hashtag
4649513369297346033,7.800017937073704e+18,1,hashtag
4649513369297346033,8.056263925736551e+18,1,hashtag
4659547934781136848,-7.147967321124494e+18,1,hashtag
4674069435381086278,-1.962852692561379e+18,1,hashtag
4674605529455533557,-8.796269790806822e+18,1,hashtag
4703238744169727424,-7.799157638532868e+18,1,hashtag
4703238744169727424,-1.2310388860827827e+18,1,hashtag
4703238744169727424,9.222314613398708e+17,1,hashtag
4706068381988530518,-2.712611090033346e+18,1,hashtag
4706068381988530518,2.807325968186621e+18,1,hashtag
4722044274279198293,1.2749041341111416e+18,1,hashtag
4725107794789727099,1.2749041341111416e+18,1,hashtag
4757990307149285356,3.238647712751714e+18,1,hashtag
4768780801089734032,7.244372877704425e+18,1,hashtag
4780159001130894193,1.6685357604136054e+18,1,hashtag
4780159001130894193,8.375622091242555e+18,1,hashtag
4788845710188119622,-2.9693941379865027e+18,1,hashtag
4788845710188119622,-1.2512758585855496e+18,1,hashtag
4788845710188119622,1.2749041341111416e+18,3,hashtag
4788845710188119622,7.782236732769219e+18,1,hashtag
4804007897566910353,1.2749041341111416e+18,1,hashtag
4809874631866574622,-7.351830627138701e+18,1,hashtag
4809874631866574622,-3.545895561594193e+18,1,hashtag
4809874631866574622,6.107814259715531e+18,1,hashtag
4816477593427344447,6.228226378325235e+18,1,hashtag
4816764036186624964,-1.5734211470115894e+18,1,hashtag
4824279122829842069,-6.29394424626453e+18,1,hashtag
4836491234861808835,1.2749041341111416e+18,1,hashtag
4855416855017959428,-3.9901074364905206e+18,1,hashtag
4855416855017959428,6.095467895982001e+18,1,hashtag
4855416855017959428,6.230487509782999e+18,1,hashtag
4855416855017959428,6.814926489617033e+18,1,hashtag
4890353757499401645,1.6093346702291436e+18,1,hashtag
4890353757499401645,3.3208485488527846e+18,1,hashtag
4907877062658373969,1.2749041341111416e+18,1,hashtag
4914901784432708295,4.6031919192537503e+18,1,hashtag
4952812034722178456,-8.027738478940974e+18,1,hashtag
4952812034722178456,-1.2512758585855496e+18,1,hashtag
4952812034722178456,1.2749041341111416e+18,4,hashtag
4976632332422040337,8.758010436307991e+18,1,hashtag
4977960982451958946,4.6031919192537503e+18,1,hashtag
4985489918914281719,1.2749041341111416e+18,1,hashtag
4990595696379566766,-5.7564725245999206e+17,1,hashtag
4990595696379566766,1.2692131911614624e+17,1,hashtag
4992263408858379400,-6.347358879337697e+18,1,hashtag
4992263408858379400,5.805324728175691e+18,1,hashtag
4992824249165936323,-1.6099978713408804e+18,1,hashtag
5016809925941030518,8.285605957468374e+18,1,hashtag
5036101266113952070,-7.400387614757006e+18,1,hashtag
5039596467917073417,1.2749041341111416e+18,1,hashtag
5069533170396136653,-6.955001029165474e+18,1,hashtag
5069533170396136653,-5.894132098059143e+18,1,hashtag
5069533170396136653,-1.624727429500291e+18,1,hashtag
5069533170396136653,2.327804332380759e+18,1,hashtag
5069533170396136653,5.762036042243289e+18,1,hashtag
5083688753931110745,1.2749041341111416e+18,2,hashtag
5085580789055511749,-8.711287515322807e+18,1,hashtag
5085580789055511749,-5.565915691950759e+18,1,hashtag
5085580789055511749,1.0059141290377715e+18,1,hashtag
5106286270077829682,-4.733733967404945e+18,1,hashtag
5106286270077829682,-3.9901074364905206e+18,1,hashtag
5106286270077829682,-8.336648758298396e+17,1,hashtag
5106286270077829682,5.190354755744772e+18,1,hashtag
5106286270077829682,7.800017937073704e+18,1,hashtag
5123313503863088475,-9.088839313442043e+18,2,hashtag
5129994596647069053,6.228226378325235e+18,1,hashtag
5130925354502950051,-6.940759784506234e+18,1,hashtag
5130925354502950051,-5.054796874073396e+18,1,hashtag
5130925354502950051,-4.051071280555983e+18,1,hashtag
5130925354502950051,-1.2310388860827827e+18,1,hashtag
5135485430807713201,2.5127794038501335e+18,1,hashtag
5143554198842886148,1.2749041341111416e+18,2,hashtag
5175086057739360920,7.464631448607464e+18,1,hashtag
5201712284194761656,-9.092005240712144e+18,3,hashtag
5201712284194761656,-4.1656576155552497e+18,3,hashtag
5246857859036983897,4.6031919192537503e+18,1,hashtag
5253286254198219359,-1.2541656096981484e+18,1,hashtag
5256561267480763967,1.4257494166705866e+18,1,hashtag
5260039946571866290,1.2749041341111416e+18,1,hashtag
5260384024236711502,1.2749041341111416e+18,1,hashtag
5263555232739014504,-8.027738478940974e+18,1,hashtag
5263555232739014504,-5.113602650357908e+18,1,hashtag
5263555232739014504,1.2749041341111416e+18,3,hashtag
5273567431177763885,-8.705828092254081e+18,1,hashtag
5273567431177763885,-7.333736885654452e+18,1,hashtag
5273567431177763885,2.6532271105107344e+17,1,hashtag
5273567431177763885,1.329470385023808e+18,1,hashtag
5273567431177763885,5.762036042243289e+18,1,hashtag
5273567431177763885,6.095467895982001e+18,1,hashtag
5294444266942079491,-1.5734211470115894e+18,1,hashtag
5307900032528422829,1.2749041341111416e+18,1,hashtag
5348082203950952603,8.248524886338348e+18,1,hashtag
5376418169706282264,-5.191845143322399e+18,1,hashtag
5376418169706282264,4.797776329968893e+18,1,hashtag
5376418169706282264,6.682258218771076e+18,1,hashtag
5379173072924099995,-8.373324147163624e+18,1,hashtag
5379173072924099995,7.491548359251163e+18,1,hashtag
5403461437481566568,1.2749041341111416e+18,1,hashtag
5409155915955898616,-6.959422908154712e+18,1,hashtag
5409155915955898616,4.2372208097214664e+18,1,hashtag
5409155915955898616,4.45668575845607e+18,1,hashtag
5419763371675498849,-6.753257832153131e+18,1,hashtag
5424932725872163447,1.521198096803574e+17,1,hashtag
5424932725872163447,6.89229674684662e+18,1,hashtag
5424932725872163447,7.800017937073704e+18,1,hashtag
5427986200329288972,-7.050129424645831e+18,1,hashtag
5427986200329288972,-6.601178731890952e+18,1,hashtag
5427986200329288972,-3.9901074364905206e+18,1,hashtag
5427986200329288972,1.811852830932735e+17,1,hashtag
5427986200329288972,1.5990425032650883e+18,1,hashtag
5427986200329288972,1.621637391201044e+18,1,hashtag
5427986200329288972,4.2017561408373693e+18,1,hashtag
5427986200329288972,6.107814259715531e+18,1,hashtag
5427986200329288972,8.055931129971208e+18,1,hashtag
5437644899199199293,1.957651732369018e+18,1,hashtag
5437644899199199293,3.8415421027242747e+18,1,hashtag
5477314432733020870,1.2749041341111416e+18,2,hashtag
5479937633421379461,1.2749041341111416e+18,1,hashtag
5487629857388376308,-7.745833694614324e+18,1,hashtag
5487629857388376308,2.179004056990972e+18,1,hashtag
5487629857388376308,2.558294428443419e+18,1,hashtag
5501725049380315859,2.746169209388754e+18,1,hashtag
5511629207110993208,-7.886260882623593e+18,1,hashtag
5511629207110993208,-7.858628298667344e+16,1,hashtag
5511629207110993208,3.814547759701477e+18,1,hashtag
5516885604083983875,-5.355585970389683e+18,1,hashtag
5516885604083983875,4.670473856198241e+18,1,hashtag
5521902782042512928,-7.565165631492213e+18,1,hashtag
5523706964259750511,-5.668140609241993e+18,1,hashtag
5537768035341968088,-4.654083899746611e+18,1,hashtag
5537768035341968088,-2.821506064864217e+18,1,hashtag
5537768035341968088,-2.567068611041656e+18,1,hashtag
5537768035341968088,2.5527202910806257e+18,1,hashtag
5537768035341968088,3.01575743875786e+18,1,hashtag
5537768035341968088,6.865071518821171e+18,1,hashtag
5543129661991644446,-6.940759784506234e+18,1,hashtag
5543129661991644446,-5.054796874073396e+18,1,hashtag
5543129661991644446,-3.3742121807641825e+18,1,hashtag
5543129661991644446,3.0851324830463036e+16,1,hashtag
5543129661991644446,2.9058393077599584e+17,1,hashtag
5543129661991644446,7.72741983136768e+18,1,hashtag
5576624653295779429,-8.639550727775057e+18,1,hashtag
5576624653295779429,-3.479829933894167e+18,1,hashtag
5576624653295779429,-2.1674959383523978e+17,1,hashtag
5576624653295779429,2.5480702943491697e+18,1,hashtag
5576624653295779429,4.903997571263769e+18,1,hashtag
5576624653295779429,5.37382727628145e+18,1,hashtag
5576624653295779429,8.539554682869602e+18,1,hashtag
5594760908766777620,7.579647040725062e+18,1,hashtag
5606474663158177667,1.2749041341111416e+18,1,hashtag
5620677549278167070,4.50057290014098e+17,1,hashtag
5620677549278167070,1.9788447507296026e+18,1,hashtag
5620677549278167070,8.758010436307991e+18,1,hashtag
5635358865282214601,5.581019735285526e+18,1,hashtag
5635430485227841758,5.805324728175691e+18,1,hashtag
5655933511857503718,-8.351323211064518e+18,1,hashtag
5655933511857503718,-5.854535017867207e+18,1,hashtag
5655933511857503718,-4.21855876651763e+18,1,hashtag
5655933511857503718,9.222314613398708e+17,1,hashtag
5655933511857503718,1.97358685616782e+18,1,hashtag
5655933511857503718,1.9814239493669875e+18,1,hashtag
5655933511857503718,4.675087942781579e+18,1,hashtag
5655933511857503718,6.598056712463269e+18,1,hashtag
5680712381894507443,-9.071763054700921e+18,1,hashtag
5680712381894507443,-2.565252668032334e+18,1,hashtag
5680712381894507443,1.6688095416700751e+18,1,hashtag
5680712381894507443,6.434757521861619e+18,1,hashtag
5688560693166265206,-8.771074032625183e+18,1,hashtag
5688560693166265206,-2.60656466101104e+18,1,hashtag
5688560693166265206,6.167905596628863e+18,1,hashtag
5688560693166265206,7.242028807413889e+18,1,hashtag
5719958404375991163,-8.027738478940974e+18,2,hashtag
5719958404375991163,-1.2512758585855496e+18,4,hashtag
5719958404375991163,1.2749041341111416e+18,5,hashtag
5719958404375991163,3.4714173173302456e+18,1,hashtag
5722710641149533066,-8.027738478940974e+18,1,hashtag
5722710641149533066,1.2749041341111416e+18,1,hashtag
5726082142330311696,-6.615452551589949e+18,1,hashtag
5726082142330311696,-4315956331696308.0,1,hashtag
5731538815609572334,-8.608790914833391e+18,1,hashtag
5731538815609572334,-5.387736179108681e+18,1,hashtag
5731538815609572334,8.161714205486898e+18,1,hashtag
5731538815609572334,8.433923276492268e+18,1,hashtag
5740959160325553340,-6.432500239255068e+18,1,hashtag
5760852807828714733,-8.784117426250281e+18,1,hashtag
5760852807828714733,-4.893191639514719e+18,1,hashtag
5768610792318067306,-3.3397846962125937e+18,1,hashtag
5768610792318067306,3.3208485488527846e+18,1,hashtag
5775188536932376310,1.2749041341111416e+18,1,hashtag
5783186761440304290,-8.713860527900007e+18,1,hashtag
5783186761440304290,-8.001797737043626e+18,1,hashtag
5783186761440304290,1.6063779403370207e+18,1,hashtag
5783186761440304290,2.5480702943491697e+18,1,hashtag
5783186761440304290,5.583952086907407e+18,1,hashtag
5783186761440304290,6.053935693847436e+18,1,hashtag
5783186761440304290,8.909691074640574e+18,1,hashtag
5797532249742291414,-4.0820855739019315e+18,1,hashtag
5798361343439865998,-6.481335977270264e+18,1,hashtag
5798361343439865998,2.537617946818369e+18,1,hashtag
5798361343439865998,2.846334982911875e+18,1,hashtag
5798361343439865998,2.957988020241021e+18,1,hashtag
5803898086655674987,-1.4965305507864947e+18,1,hashtag
5803898086655674987,-4.533525671776488e+17,1,hashtag
5803898086655674987,2.489923014175775e+18,1,hashtag
5803898086655674987,4.610274360081078e+18,1,hashtag
5809406298916336232,-8.950382422606893e+18,1,hashtag
5810692833902618956,7.818489225394566e+17,1,hashtag
5813472886445808733,1.2749041341111416e+18,2,hashtag
5818692179999956606,1.2749041341111416e+18,1,hashtag
5860113127103896409,-4.5902544655213885e+18,1,hashtag
5860113127103896409,-1.7805484794187374e+18,1,hashtag
5860113127103896409,6.107814259715531e+18,1,hashtag
5876521622962706893,-8.991973480537761e+18,2,hashtag
5876521622962706893,-8.197691800790388e+18,1,hashtag
5876521622962706893,-7.321008040414581e+18,1,hashtag
5876521622962706893,-5.87945421512903e+18,1,hashtag
5876521622962706893,-5.561083893870614e+18,2,hashtag
5876521622962706893,-3.0764007811658747e+18,1,hashtag
5876521622962706893,-8.615379005321375e+17,1,hashtag
5876521622962706893,-1.3795487848601318e+17,1,hashtag
5876521622962706893,6.107814259715531e+18,1,hashtag
5888848112285441554,-8.027738478940974e+18,1,hashtag
5888848112285441554,1.2749041341111416e+18,2,hashtag
5914824249805214245,1.2749041341111416e+18,1,hashtag
5921824367292008891,1.2749041341111416e+18,1,hashtag
5929078098296435604,-1.5734211470115894e+18,1,hashtag
5937095544807935207,1.2749041341111416e+18,2,hashtag
5943713130467887764,-7.4495006515088e+18,1,hashtag
5943713130467887764,-6.675907046394457e+18,1,hashtag
5943713130467887764,-3.9901074364905206e+18,1,hashtag
5943713130467887764,5.33118740621859e+18,1,hashtag
5943713130467887764,5.805324728175691e+18,1,hashtag
5943713130467887764,7.489137700938659e+18,1,hashtag
5943713130467887764,8.484668745965508e+18,1,hashtag
5945550685442597216,1.2749041341111416e+18,1,hashtag
5964338814872737491,-2.8844084769554514e+18,1,hashtag
5964338814872737491,4.82737821371248e+17,1,hashtag
5982498353738743188,1.2749041341111416e+18,1,hashtag
5997577857144133230,-4.794811937313212e+18,1,hashtag
5997577857144133230,3.81919140915095e+18,1,hashtag
5997577857144133230,7.028390265469265e+18,2,hashtag
6014485484245914234,-5.615264345362276e+18,1,hashtag
6022358377024146229,1.2749041341111416e+18,1,hashtag
6033538560081771534,-1.2541656096981484e+18,1,hashtag
6042187708735222073,1.2749041341111416e+18,1,hashtag
6047651327195481838,-6.862323591723751e+18,1,hashtag
6047651327195481838,-4.378429075430522e+18,1,hashtag
6053374294879351854,1.2749041341111416e+18,1,hashtag
6098895444480683133,1.2749041341111416e+18,1,hashtag
6130637811435786043,-9.088839313442043e+18,1,hashtag
6140829768146037992,-4.992194922051882e+18,1,hashtag
6151897814822493384,-2.0050355234373402e+18,1,hashtag
6151897814822493384,1.2749041341111416e+18,4,hashtag
6157839266754905970,-9.037073131282995e+18,1,hashtag
6157839266754905970,-3.7976696591400904e+18,1,hashtag
6157839266754905970,-8.16425459458534e+17,1,hashtag
6157839266754905970,5.126659043367911e+18,1,hashtag
6164020007889808531,-6.248182916591715e+18,1,hashtag
6164020007889808531,-5.755264098525968e+17,1,hashtag
6164020007889808531,1.1837657405652582e+18,1,hashtag
6164020007889808531,2.0621977146918487e+18,1,hashtag
6164020007889808531,5.229660513181038e+18,1,hashtag
6164020007889808531,6.598056712463269e+18,1,hashtag
6184761684617220320,1.2749041341111416e+18,2,hashtag
6187318478729759541,-7.270372179354358e+18,1,hashtag
6202097315217778313,4.2991660216703396e+18,1,hashtag
6264997672697143409,3.538533427569196e+17,1,hashtag
6276580722530494580,-9.088839313442043e+18,2,hashtag
6295018782043204036,1.2749041341111416e+18,1,hashtag
6308616383895658532,9.024251570466291e+18,1,hashtag
6310210238330232653,2.746169209388754e+18,1,hashtag
6320170530763769359,-5.205723296752378e+18,1,hashtag
6320170530763769359,-2.1237742457720778e+18,1,hashtag
6332369498302973481,8.393536498226869e+18,1,hashtag
6354002383660026451,-9.092005240712144e+18,1,hashtag
6354002383660026451,-4.1656576155552497e+18,1,hashtag
6357616287807452650,1.2749041341111416e+18,1,hashtag
6365413222786676868,-5.7564725245999206e+17,1,hashtag
6365413222786676868,1.2692131911614624e+17,1,hashtag
6375243647037532076,-3.9454394349625134e+18,2,hashtag
6377199695138731838,-7.634840527608571e+18,1,hashtag
6377199695138731838,-6.576884845852077e+18,1,hashtag
6377199695138731838,-3.640813489023717e+18,1,hashtag
6377199695138731838,-2.762290280197941e+18,1,hashtag
6377199695138731838,-2.3204729946186097e+18,1,hashtag
6377199695138731838,-1.8761651227788477e+18,1,hashtag
6377199695138731838,-1.1669658304692052e+18,1,hashtag
6377199695138731838,-1.1610890417786906e+18,1,hashtag
6377199695138731838,1.4212344977080036e+18,1,hashtag
6377199695138731838,3.4079575153912596e+18,1,hashtag
6377199695138731838,6.282443333689244e+18,1,hashtag
6377199695138731838,7.474555099895708e+18,1,hashtag
6393340894564637923,7.844907541864607e+18,1,hashtag
6402845525662464805,-5.668140609241993e+18,1,hashtag
6407865085516962834,-1.2541656096981484e+18,1,hashtag
6414330244410067444,4.610274360081078e+18,1,hashtag
6435055706796901630,1.957651732369018e+18,1,hashtag
6435055706796901630,2.5850516016683464e+18,2,hashtag
6435055706796901630,3.8415421027242747e+18,1,hashtag
6440650506137121717,1.0466312748927923e+18,1,hashtag
6442639487925384996,1.2749041341111416e+18,2,hashtag
6444842682698051718,1.2749041341111416e+18,2,hashtag
6448924049043998972,1.2749041341111416e+18,3,hashtag
6478197458286311222,8.058792104972957e+18,1,hashtag
6491513806571068101,7.40289102734087e+17,1,hashtag
6496035353685420809,1.2749041341111416e+18,3,hashtag
6542085861674179830,-5.668140609241993e+18,1,hashtag
6542085861674179830,-5.070033130286371e+18,1,hashtag
6547771081355611388,-7.105779877792484e+18,1,hashtag
6550947306725375436,-5.079721562930103e+18,1,hashtag
6550947306725375436,4.861156045164624e+18,1,hashtag
6557726429830905734,-5.7564725245999206e+17,1,hashtag
6557726429830905734,1.2692131911614624e+17,1,hashtag
6606425427297724986,-3.302049503891851e+18,1,hashtag
6621294602734024754,-3.4675462595898245e+18,1,hashtag
6621294602734024754,1.8156072539275822e+18,1,hashtag
6621294602734024754,2.220515363610616e+18,1,hashtag
6621294602734024754,2.646242626795016e+18,1,hashtag
6621294602734024754,2.6736998651190615e+18,1,hashtag
6621294602734024754,4.0337669755536256e+18,1,hashtag
6621294602734024754,6.248883977360909e+18,1,hashtag
6621294602734024754,8.772333380875513e+18,1,hashtag
6621294602734024754,8.803999548490861e+18,1,hashtag
6621294602734024754,8.982782451063038e+18,1,hashtag
6639171240486992560,-1.5734211470115894e+18,1,hashtag
6639481852227789048,-7.933651200823835e+18,1,hashtag
6639481852227789048,-7.365989860864433e+18,1,hashtag
6639481852227789048,7.800017937073704e+18,1,hashtag
6639481852227789048,8.242148740206015e+18,1,hashtag
6651821578499702221,-3.9901074364905206e+18,1,hashtag
6656216418299054785,-2.4168325724321587e+18,1,hashtag
6683673286386298019,-8.796269790806822e+18,1,hashtag
6683673286386298019,3.1179046564172104e+18,1,hashtag
6683673286386298019,4.4229742813089106e+18,1,hashtag
6683673286386298019,5.282960366129992e+18,1,hashtag
6699336698683461656,1.73578926310757e+18,1,hashtag
6699336698683461656,7.719039598877573e+18,1,hashtag
6702746870736783976,1.2749041341111416e+18,1,hashtag
6712114452977832745,1.2749041341111416e+18,1,hashtag
6725323452519978626,1.843413072780662e+16,1,hashtag
6735633664784845822,-5.668140609241993e+18,1,hashtag
6756963180636954359,1.0314624928214574e+18,1,hashtag
6798680043442340780,-1.2541656096981484e+18,1,hashtag
6834173167709620302,-7.139372570209038e+18,2,hashtag
6838196799839742948,-6.008192996332113e+18,1,hashtag
6838196799839742948,3.5518148725703096e+18,1,hashtag
6846677870784521611,1.2749041341111416e+18,1,hashtag
6861016682717760314,-7.86325430042574e+18,1,hashtag
